1809,2000-04-14,2000-04-15,1,1809,1781
1810,2024-10-18,2024-10-26,1,1810,1781
1811,2028-11-09,2028-11-20,1,1811,1784
1812,2013-04-17,2013-05-08,1,1812,1785
1813,2028-06-24,2028-06-29,1,1813,1785
1814,2027-06-08,2027-07-06,3,1814,1786
1815,2017-08-15,2017-09-10,1,1815,1788
1816,2007-12-20,2008-01-16,3,1816,1790
1817,2025-01-11,2025-01-28,1,1817,1792
1818,2015-01-10,2015-01-27,2,1818,1793
1819,2023-08-19,2023-09-11,1,1819,1794
1820,2024-12-27,2025-01-22,1,1820,1795
1821,2021-05-02,2021-05-29,1,1821,1796
1822,2029-09-17,2029-09-24,1,1822,1798
1823,2009-05-22,2009-06-15,2,1823,1799
1824,2014-01-05,2014-01-21,1,1824,1800
1825,2019-09-27,2019-10-18,2,1825,1801
1826,2017-02-03,2017-03-01,1,1826,1802
1827,2022-01-11,2022-01-18,1,1827,1802
1828,2026-03-01,2026-03-03,3,1828,1803
1829,2000-03-26,2000-04-13,3,1829,1803
1830,2030-01-24,2030-02-07,2,1830,1804
1831,2019-12-21,2019-12-28,2,1831,1804
1832,2027-12-22,2028-01-14,1,1832,1805
1833,2009-04-11,2009-04-25,2,1833,1806
1834,2011-02-14,2011-02-15,1,1834,1806
1835,2021-06-01,2021-06-28,1,1835,1808
1836,2025-06-15,2025-07-01,1,1836,1809
1837,2011-08-12,2011-08-15,3,1837,1810
1838,2008-01-31,2008-02-11,1,1838,1811
1839,2011-09-21,2011-10-01,3,1839,1811
1840,2027-06-28,2027-06-28,1,1840,1812
1841,2015-04-09,2015-04-22,1,1841,1817
1842,2028-10-12,2028-11-02,1,1842,1819
1843,2002-03-31,2002-04-18,3,1843,1820
1844,2018-04-26,2018-05-03,2,1844,1820
1845,2008-10-07,2008-10-24,2,1845,1821
1846,2030-09-12,2030-09-17,1,1846,1821
1847,2004-07-18,2004-08-15,1,1847,1824
1848,2000-09-05,2000-09-06,1,1848,1824
1849,2026-04-04,2026-04-06,2,1849,1825
1850,2013-12-17,2013-12-18,2,1850,1826
1851,2030-09-27,2030-10-08,3,1851,1826
1852,2027-05-25,2027-05-27,2,1852,1828
1853,2009-07-31,2009-08-30,2,1853,1830
1854,2030-07-11,2030-08-07,1,1854,1830
1855,2024-09-15,2024-10-07,1,1855,1832
1856,2024-11-05,2024-11-25,1,1856,1832
1857,2029-04-08,2029-04-27,3,1857,1833
1858,2006-08-22,2006-09-18,1,1858,1833
1859,2012-03-14,2012-03-23,1,1859,1834
1860,2000-07-14,2000-07-24,2,1860,1835
1861,2015-12-20,2015-12-30,1,1861,1836
1862,2027-05-24,2027-06-06,3,1862,1836
1863,2018-03-14,2018-03-22,1,1863,1837
1864,2023-01-03,2023-01-08,2,1864,1838
1865,2020-02-07,2020-02-26,2,1865,1839
1866,2012-11-14,2012-11-17,2,1866,1841
1867,2014-03-20,2014-04-01,3,1867,1843
1868,2025-03-11,2025-04-05,1,1868,1843
1869,2024-06-25,2024-07-19,1,1869,1845
1870,2022-12-12,2023-01-03,3,1870,1846
1871,2014-03-15,2014-04-07,2,1871,1846
1872,2014-09-19,2014-09-23,1,1872,1847
1873,2028-08-18,2028-09-10,1,1873,1847
1874,2007-01-06,2007-01-26,1,1874,1848
1875,2005-04-10,2005-05-08,2,1875,1848
1876,2028-09-21,2028-10-07,1,1876,1849
1877,2030-03-20,2030-04-08,1,1877,1851
1878,2008-06-26,2008-07-17,3,1878,1851
1879,2029-01-08,2029-01-31,1,1879,1852
1880,2029-08-17,2029-08-20,2,1880,1854
1881,2002-01-05,2002-02-04,1,1881,1854
1882,2030-12-01,2030-12-24,3,1882,1856
1883,2020-06-05,2020-06-12,1,1883,1856
1884,2012-07-14,2012-08-01,1,1884,1857
1885,2027-04-01,2027-04-06,1,1885,1857
1886,2006-07-07,2006-07-14,3,1886,1859
1887,2004-02-12,2004-02-17,3,1887,1862
1888,2030-05-28,2030-06-19,1,1888,1863
1889,2015-04-07,2015-04-15,1,1889,1863
1890,2014-05-20,2014-05-31,2,1890,1864
1891,2013-03-30,2013-04-22,1,1891,1865
1892,2007-04-14,2007-04-19,1,1892,1867
1893,2022-04-07,2022-04-12,2,1893,1868
1894,2021-10-12,2021-10-19,3,1894,1869
1895,2011-11-09,2011-12-05,1,1895,1870
1896,2027-04-03,2027-04-10,1,1896,1870
1897,2026-08-27,2026-08-30,2,1897,1871
1898,2017-01-18,2017-02-16,1,1898,1873
1899,2023-12-25,2023-12-26,1,1899,1873
1900,2007-11-11,2007-12-01,2,1900,1874
1901,2004-10-20,2004-11-04,3,1901,1874
1902,2001-09-20,2001-10-14,3,1902,1875
1903,2020-07-07,2020-07-24,2,1903,1875
1904,2002-08-03,2002-08-26,3,1904,1876
1905,2003-05-30,2003-06-13,1,1905,1877
1906,2028-05-13,2028-05-31,1,1906,1878
1907,2025-12-23,2026-01-03,3,1907,1878
1908,2020-08-19,2020-09-02,1,1908,1880
1909,2002-06-16,2002-07-13,1,1909,1880
1910,2028-07-11,2028-08-08,2,1910,1881
1911,2025-09-26,2025-10-04,3,1911,1882
1912,2025-01-12,2025-01-29,1,1912,1883
1913,2012-12-21,2013-01-07,3,1913,1884
1914,2012-07-02,2012-07-26,2,1914,1885
1915,2028-06-08,2028-06-25,1,1915,1885
1916,2011-12-03,2011-12-09,3,1916,1886
1917,2007-05-16,2007-05-29,2,1917,1886
1918,2022-11-14,2022-11-17,1,1918,1887
1919,2011-07-09,2011-07-13,1,1919,1887
1920,2009-10-26,2009-10-28,2,1920,1888
1921,2007-05-12,2007-05-30,1,1921,1889
1922,2008-04-19,2008-05-07,3,1922,1889
1923,2019-03-28,2019-04-14,2,1923,1890
1924,2026-07-28,2026-08-21,1,1924,1891
1925,2019-04-16,2019-04-23,1,1925,1892
1926,2004-11-04,2004-11-21,1,1926,1892
1927,2015-12-18,2016-01-10,1,1927,1894
1928,2024-10-26,2024-11-16,2,1928,1894
1929,2026-07-03,2026-07-10,1,1929,1895
1930,2010-08-23,2010-08-26,3,1930,1896
1931,2026-09-29,2026-10-04,2,1931,1897
1932,2024-06-30,2024-07-10,1,1932,1899
1933,2014-01-02,2014-01-04,3,1933,1901
1934,2018-06-04,2018-07-01,3,1934,1904
1935,2027-08-31,2027-09-17,1,1935,1904
1936,2000-02-13,2000-02-19,3,1936,1906
1937,2019-08-09,2019-08-29,2,1937,1906
1938,2026-04-02,2026-04-19,2,1938,1909
1939,2022-04-26,2022-05-07,2,1939,1909
1940,2015-12-06,2015-12-17,1,1940,1910
1941,2015-10-02,2015-10-07,1,1941,1910
1942,2029-06-25,2029-07-15,2,1942,1911
1943,2007-03-15,2007-03-24,3,1943,1912
1944,2012-05-09,2012-06-06,3,1944,1913
1945,2016-10-10,2016-10-11,2,1945,1913
1946,2017-04-03,2017-04-13,3,1946,1914
1947,2020-08-22,2020-09-04,1,1947,1914
1948,2007-03-07,2007-03-16,2,1948,1915
1949,2030-06-25,2030-06-30,1,1949,1919
1950,2012-05-21,2012-06-02,1,1950,1920
1951,2016-09-15,2016-09-22,2,1951,1921
1952,2024-04-06,2024-04-07,1,1952,1922
1953,2013-02-04,2013-02-09,3,1953,1922
1954,2029-04-29,2029-05-01,1,1954,1923
1955,2009-11-19,2009-12-13,1,1955,1923
1956,2019-12-29,2020-01-24,3,1956,1924
1957,2024-07-06,2024-07-29,3,1957,1924
1958,2001-01-09,2001-01-21,2,1958,1926
1959,2023-03-13,2023-03-21,1,1959,1926
1960,2015-09-18,2015-09-29,1,1960,1928
1961,2017-03-16,2017-03-31,1,1961,1928
1962,2026-04-04,2026-04-09,1,1962,1929
1963,2006-08-12,2006-08-20,2,1963,1929
1964,2006-10-21,2006-10-26,1,1964,1930
1965,2005-05-14,2005-05-21,3,1965,1930
1966,2022-08-25,2022-09-01,3,1966,1932
1967,2009-01-11,2009-01-25,1,1967,1934
1968,2012-01-16,2012-01-17,1,1968,1934
1969,2012-08-04,2012-08-18,1,1969,1936
1970,2030-12-26,2031-01-12,1,1970,1937
1971,2016-05-24,2016-06-02,1,1971,1938
1972,2003-01-30,2003-02-24,1,1972,1940
1973,2000-07-19,2000-07-26,1,1973,1940
1974,2015-05-18,2015-05-19,1,1974,1941
1975,2018-03-09,2018-04-03,2,1975,1942
1976,2010-05-21,2010-06-15,1,1976,1943
1977,2013-12-23,2014-01-16,3,1977,1943
1978,2011-07-12,2011-08-09,2,1978,1944
1979,2030-07-11,2030-07-24,3,1979,1946
1980,2004-06-03,2004-06-11,1,1980,1946
1981,2028-08-28,2028-09-05,3,1981,1948
1982,2013-12-02,2013-12-02,1,1982,1948
1983,2007-05-17,2007-06-01,1,1983,1949
1984,2023-07-12,2023-07-15,3,1984,1949
1985,2023-02-09,2023-03-08,2,1985,1950
1986,2029-01-05,2029-01-17,3,1986,1950
1987,2015-03-08,2015-03-19,1,1987,1951
1988,2009-02-21,2009-02-25,1,1988,1952
1989,2014-02-19,2014-02-19,1,1989,1953
1990,2027-06-10,2027-07-06,1,1990,1953
1991,2026-02-27,2026-03-21,1,1991,1955
1992,2010-08-13,2010-08-19,3,1992,1956
1993,2014-05-22,2014-06-09,3,1993,1957
1994,2011-04-29,2011-04-30,2,1994,1957
1995,2017-02-23,2017-02-24,1,1995,1958
1996,2017-06-13,2017-06-26,1,1996,1958
1997,2005-11-08,2005-11-09,3,1997,1960
1998,2001-11-07,2001-11-13,3,1998,1960
1999,2005-05-16,2005-06-13,3,1999,1961
2000,2012-03-15,2012-03-18,3,2000,1961
2001,2018-06-23,2018-06-25,1,2001,1962
2002,2023-04-12,2023-05-01,1,2002,1963
2003,2021-06-20,2021-06-22,1,2003,1963
2004,2016-11-13,2016-11-30,1,2004,1964
2005,2012-04-21,2012-04-21,3,2005,1964
2006,2016-11-09,2016-12-04,1,2006,1966
2007,2002-11-18,2002-12-15,1,2007,1968
2008,2003-03-04,2003-03-06,1,2008,1968
2009,2016-04-04,2016-04-18,2,2009,1969
2010,2024-06-04,2024-06-19,2,2010,1969
2011,2014-05-14,2014-06-03,1,2011,1972
2012,2019-05-30,2019-05-30,2,2012,1972
2013,2012-05-24,2012-06-02,2,2013,1973
2014,2020-02-28,2020-03-03,2,2014,1973
2015,2016-11-21,2016-12-11,2,2015,1975
2016,2007-01-28,2007-01-29,1,2016,1976
2017,2020-05-27,2020-05-30,3,2017,1976
2018,2030-07-21,2030-08-15,2,2018,1977
2019,2006-05-15,2006-06-14,3,2019,1978
2020,2008-11-25,2008-12-11,2,2020,1979
2021,2021-01-09,2021-01-27,2,2021,1979
2022,2016-01-06,2016-01-29,1,2022,1980
2023,2004-02-18,2004-03-16,2,2023,1980
2024,2008-05-22,2008-06-05,1,2024,1983
2025,2008-11-18,2008-11-19,1,2025,1986
2026,2018-05-09,2018-05-10,1,2026,1986
2027,2029-04-16,2029-04-18,1,2027,1987
2028,2013-08-20,2013-08-23,1,2028,1987
2029,2016-01-20,2016-02-01,1,2029,1989
2030,2025-09-11,2025-10-02,3,2030,1989
2031,2006-09-05,2006-09-12,3,2031,1991
2032,2023-01-26,2023-01-30,1,2032,1992
2033,2013-05-26,2013-06-04,1,2033,1992
2034,2018-01-19,2018-02-11,1,2034,1995
2035,2026-06-27,2026-07-20,1,2035,1995
2036,2020-10-01,2020-10-05,2,2036,1996
2037,2007-12-03,2007-12-11,2,2037,1996
2038,2017-01-07,2017-01-24,2,2038,1997
2039,2018-12-24,2019-01-08,1,2039,1998
2040,2029-04-24,2029-04-29,2,2040,1999
2041,2003-05-21,2003-06-08,2,2041,2000
2042,2028-01-05,2028-01-16,1,2042,2001
2043,2024-02-06,2024-03-04,2,2043,2001
2044,2013-03-06,2013-03-08,3,2044,2002
2045,2025-06-16,2025-07-13,3,2045,2004
2046,2000-09-11,2000-10-03,1,2046,2005
2047,2027-07-01,2027-07-18,1,2047,2005
2048,2009-01-04,2009-01-12,2,2048,2006
2049,2016-11-03,2016-11-15,2,2049,2006
2050,2005-06-10,2005-06-26,1,2050,2007
2051,2024-10-21,2024-11-02,1,2051,2008
2052,2014-05-11,2014-05-30,1,2052,2008
2053,2003-01-27,2003-01-31,3,2053,2009
2054,2024-11-05,2024-11-09,2,2054,2009
2055,2002-05-08,2002-05-13,3,2055,2010
2056,2021-08-25,2021-08-27,1,2056,2010
2057,2029-03-04,2029-03-20,1,2057,2011
2058,2023-06-13,2023-07-05,1,2058,2011
2059,2012-09-17,2012-10-08,2,2059,2012
2060,2009-11-16,2009-12-01,2,2060,2013
2061,2007-05-07,2007-06-01,2,2061,2014
2062,2027-05-09,2027-05-29,3,2062,2014
2063,2004-06-22,2004-07-02,3,2063,2015
2064,2018-03-21,2018-04-04,3,2064,2017
2065,2005-09-07,2005-10-02,3,2065,2017
2066,2012-09-24,2012-10-20,2,2066,2018
2067,2019-05-12,2019-05-13,2,2067,2018
2068,2002-11-20,2002-12-14,3,2068,2019
2069,2012-11-06,2012-11-29,3,2069,2020
2070,2019-03-16,2019-03-26,1,2070,2020
2071,2021-09-25,2021-10-02,3,2071,2021
2072,2005-07-04,2005-07-15,3,2072,2021
2073,2030-05-11,2030-05-17,3,2073,2022
2074,2025-12-04,2025-12-25,1,2074,2022
2075,2001-03-31,2001-04-26,1,2075,2027
2076,2004-08-31,2004-09-18,1,2076,2028
2077,2023-07-21,2023-07-25,3,2077,2028
2078,2026-05-31,2026-06-13,1,2078,2029
2079,2010-03-04,2010-03-09,1,2079,2030
2080,2024-05-31,2024-06-08,2,2080,2031
2081,2020-07-06,2020-07-12,1,2081,2031
2082,2006-05-09,2006-06-03,3,2082,2032
2083,2020-12-13,2021-01-12,3,2083,2033
2084,2002-06-10,2002-07-03,3,2084,2035
2085,2015-09-14,2015-09-15,1,2085,2036
2086,2026-11-29,2026-12-26,2,2086,2036
2087,2012-11-01,2012-11-26,3,2087,2037
2088,2011-09-16,2011-10-13,1,2088,2039
2089,2029-12-02,2029-12-23,1,2089,2039
2090,2015-06-15,2015-06-17,2,2090,2040
2091,2008-12-26,2009-01-18,3,2091,2040
2092,2021-06-20,2021-07-06,2,2092,2041
2093,2012-12-07,2013-01-01,3,2093,2041
2094,2000-10-28,2000-11-03,1,2094,2042
2095,2009-11-12,2009-12-07,3,2095,2044
2096,2007-07-30,2007-08-13,1,2096,2044
2097,2016-01-09,2016-01-11,3,2097,2045
2098,2029-08-19,2029-09-07,2,2098,2047
2099,2020-05-15,2020-06-07,1,2099,2049
2100,2025-05-15,2025-05-24,2,2100,2049
2101,2024-01-16,2024-02-07,3,2101,2050
2102,2020-12-06,2020-12-28,2,2102,2050
2103,2028-09-02,2028-09-23,1,2103,2051
2104,2005-01-26,2005-02-13,3,2104,2051
2105,2021-02-09,2021-02-18,1,2105,2053
2106,2027-02-04,2027-02-06,3,2106,2056
2107,2021-10-18,2021-10-23,1,2107,2056
2108,2018-03-15,2018-04-07,1,2108,2057
2109,2013-09-04,2013-09-21,2,2109,2060
2110,2007-02-03,2007-03-04,3,2110,2061
2111,2030-05-05,2030-06-03,1,2111,2061
2112,2020-11-26,2020-12-08,3,2112,2062
2113,2020-10-13,2020-10-27,1,2113,2064
2114,2008-05-17,2008-05-28,1,2114,2065
2115,2029-06-01,2029-06-11,1,2115,2065
2116,2030-09-23,2030-10-09,3,2116,2066
2117,2022-01-19,2022-01-31,1,2117,2067
2118,2001-03-11,2001-03-19,1,2118,2068
2119,2017-03-10,2017-03-15,1,2119,2068
2120,2027-07-06,2027-07-10,3,2120,2070
2121,2012-12-06,2012-12-29,2,2121,2070
2122,2024-11-02,2024-11-28,3,2122,2071
2123,2018-02-04,2018-02-05,2,2123,2074
2124,2014-03-02,2014-03-23,1,2124,2075
2125,2005-06-29,2005-07-23,3,2125,2076
2126,2006-05-26,2006-06-07,3,2126,2076
2127,2017-02-27,2017-03-21,1,2127,2077
2128,2016-08-14,2016-09-07,3,2128,2080
2129,2009-03-13,2009-03-31,2,2129,2081
2130,2024-12-08,2024-12-30,1,2130,2081
2131,2025-11-07,2025-12-02,3,2131,2082
2132,2003-03-15,2003-04-02,1,2132,2082
2133,2023-11-23,2023-11-30,3,2133,2083
2134,2023-01-17,2023-02-13,2,2134,2084
2135,2015-04-30,2015-05-02,1,2135,2085
2136,2023-05-08,2023-05-30,1,2136,2086
2137,2025-08-05,2025-08-05,3,2137,2086
2138,2025-05-14,2025-05-19,3,2138,2087
2139,2005-10-31,2005-11-15,2,2139,2088
2140,2016-04-30,2016-05-11,2,2140,2090
2141,2007-08-24,2007-08-29,3,2141,2091
2142,2021-10-30,2021-11-15,1,2142,2092
2143,2021-10-16,2021-10-25,1,2143,2094
2144,2014-01-31,2014-02-11,1,2144,2096
2145,2007-11-14,2007-11-23,1,2145,2096
2146,2003-04-15,2003-05-09,1,2146,2097
2147,2015-07-24,2015-08-12,3,2147,2098
2148,2000-04-21,2000-04-22,2,2148,2099
2149,2024-08-31,2024-09-23,1,2149,2101
2150,2017-04-16,2017-04-29,1,2150,2102
2151,2011-01-12,2011-01-20,1,2151,2102
2152,2010-12-03,2010-12-04,3,2152,2103
2153,2014-11-23,2014-12-11,1,2153,2103
2154,2014-11-07,2014-11-26,3,2154,2105
2155,2003-03-31,2003-04-09,1,2155,2106
2156,2007-02-10,2007-03-07,2,2156,2108
2157,2025-01-21,2025-02-07,1,2157,2108
2158,2007-03-31,2007-04-05,1,2158,2109
2159,2017-03-18,2017-04-15,3,2159,2109
2160,2003-09-14,2003-10-12,1,2160,2110
2161,2008-08-29,2008-09-08,1,2161,2110
2162,2020-07-22,2020-07-31,1,2162,2111
2163,2019-10-22,2019-11-05,1,2163,2113
2164,2013-04-24,2013-05-12,1,2164,2113
2165,2021-12-20,2021-12-26,3,2165,2115
2166,2022-05-21,2022-05-26,3,2166,2115
2167,2026-10-04,2026-10-04,3,2167,2116
2168,2015-11-28,2015-12-03,1,2168,2119
2169,2024-04-29,2024-05-24,1,2169,2120
2170,2010-07-29,2010-08-22,2,2170,2121
2171,2025-04-23,2025-04-23,1,2171,2121
2172,2029-06-16,2029-06-24,3,2172,2123
2173,2002-11-25,2002-12-02,1,2173,2127
2174,2011-09-10,2011-09-29,2,2174,2127
2175,2010-03-08,2010-03-09,2,2175,2129
2176,2004-03-30,2004-04-24,1,2176,2129
2177,2007-08-24,2007-09-17,2,2177,2131
2178,2022-06-14,2022-06-20,1,2178,2131
2179,2014-04-07,2014-04-08,1,2179,2132
2180,2023-11-12,2023-12-06,3,2180,2133
2181,2002-04-23,2002-04-28,1,2181,2134
2182,2000-02-14,2000-03-07,1,2182,2134
2183,2006-01-09,2006-01-10,3,2183,2135
2184,2025-12-25,2026-01-06,1,2184,2135
2185,2003-03-24,2003-04-04,3,2185,2136
2186,2024-12-17,2025-01-15,1,2186,2138
2187,2015-07-01,2015-07-08,2,2187,2140
2188,2013-05-26,2013-06-12,2,2188,2141
2189,2019-06-30,2019-07-06,1,2189,2141
2190,2021-07-02,2021-07-15,1,2190,2142
2191,2028-09-29,2028-10-20,2,2191,2142
2192,2029-08-28,2029-09-22,1,2192,2143
2193,2001-11-05,2001-11-13,1,2193,2143
2194,2002-09-29,2002-10-26,2,2194,2145
2195,2027-07-14,2027-08-13,1,2195,2147
2196,2022-11-13,2022-12-02,3,2196,2147
2197,2015-05-28,2015-06-04,1,2197,2149
2198,2030-04-14,2030-04-29,3,2198,2149
2199,2015-02-22,2015-02-26,1,2199,2150
2200,2030-09-14,2030-09-27,3,2200,2150
2201,2013-04-25,2013-05-20,2,2201,2152
2202,2012-04-10,2012-04-18,3,2202,2153
2203,2010-11-05,2010-11-27,1,2203,2153
2204,2025-03-30,2025-04-27,1,2204,2155
2205,2016-10-22,2016-11-07,3,2205,2156
2206,2002-08-08,2002-08-27,2,2206,2157
2207,2010-05-16,2010-06-13,1,2207,2157
2208,2022-10-20,2022-11-14,1,2208,2158
2209,2007-07-15,2007-07-31,2,2209,2158
2210,2006-10-10,2006-10-19,1,2210,2159
2211,2015-07-12,2015-07-14,3,2211,2161
2212,2007-10-11,2007-10-11,3,2212,2162
2213,2011-08-19,2011-08-24,3,2213,2165
2214,2006-11-05,2006-11-26,1,2214,2166
2215,2008-09-15,2008-09-27,3,2215,2167
2216,2014-03-21,2014-04-18,1,2216,2168
2217,2030-09-05,2030-09-13,1,2217,2169
2218,2014-01-29,2014-01-30,1,2218,2169
2219,2010-01-13,2010-01-19,1,2219,2170
2220,2021-05-21,2021-06-09,1,2220,2171
2221,2012-02-07,2012-03-05,1,2221,2171
2222,2018-05-30,2018-06-17,1,2222,2172
2223,2006-03-13,2006-03-16,1,2223,2172
2224,2023-07-12,2023-07-23,3,2224,2173
2225,2020-01-08,2020-01-14,1,2225,2174
2226,2022-07-21,2022-07-22,2,2226,2176
2227,2012-07-29,2012-08-09,3,2227,2176
2228,2000-09-23,2000-09-30,1,2228,2177
2229,2012-06-04,2012-06-19,3,2229,2178
2230,2024-01-16,2024-01-30,1,2230,2178
2231,2025-03-22,2025-04-16,1,2231,2182
2232,2005-11-12,2005-11-15,1,2232,2182
2233,2010-08-30,2010-09-20,1,2233,2183
2234,2020-11-05,2020-12-01,1,2234,2185
2235,2012-07-16,2012-08-03,1,2235,2185
2236,2020-12-30,2020-12-31,1,2236,2188
2237,2007-11-29,2007-12-27,1,2237,2190
2238,2021-02-18,2021-03-18,1,2238,2191
2239,2030-10-25,2030-11-10,3,2239,2191
2240,2009-11-10,2009-12-07,2,2240,2196
2241,2009-04-06,2009-05-05,3,2241,2197
2242,2026-06-17,2026-06-30,2,2242,2198
2243,2021-06-17,2021-07-11,1,2243,2200
2244,2012-08-25,2012-09-23,2,2244,2201
2245,2026-09-27,2026-09-28,1,2245,2202
2246,2020-11-11,2020-11-25,1,2246,2203
2247,2018-03-12,2018-04-07,1,2247,2203
2248,2028-03-18,2028-03-19,2,2248,2204
2249,2029-07-28,2029-08-03,2,2249,2205
2250,2002-06-27,2002-07-03,1,2250,2206
2251,2030-11-14,2030-11-29,3,2251,2206
2252,2030-12-12,2030-12-27,1,2252,2207
2253,2029-09-17,2029-10-05,3,2253,2210
2254,2004-04-13,2004-05-01,2,2254,2214
2255,2022-07-15,2022-08-09,2,2255,2214
2256,2029-07-17,2029-07-21,1,2256,2215
2257,2022-02-21,2022-02-22,1,2257,2215
2258,2011-10-16,2011-10-29,1,2258,2216
2259,2022-07-16,2022-07-20,1,2259,2216
2260,2002-02-03,2002-03-04,1,2260,2217
2261,2016-08-28,2016-08-30,3,2261,2217
2262,2026-10-20,2026-11-14,3,2262,2218
2263,2001-08-30,2001-09-26,1,2263,2219
2264,2027-11-24,2027-12-06,2,2264,2220
2265,2029-12-17,2030-01-05,3,2265,2220
2266,2019-12-13,2020-01-04,1,2266,2221
2267,2019-03-07,2019-03-15,1,2267,2221
2268,2013-07-25,2013-08-17,1,2268,2222
2269,2008-07-11,2008-07-19,2,2269,2223
2270,2004-12-08,2005-01-07,1,2270,2223
2271,2020-10-27,2020-11-15,3,2271,2224
2272,2006-04-13,2006-04-29,1,2272,2224
2273,2030-05-16,2030-05-31,1,2273,2226
2274,2016-02-11,2016-03-01,1,2274,2226
2275,2017-08-06,2017-08-27,1,2275,2230
2276,2027-10-12,2027-11-08,2,2276,2230
2277,2029-11-25,2029-12-15,2,2277,2232
2278,2013-10-02,2013-10-27,1,2278,2233
2279,2022-11-14,2022-11-19,1,2279,2233
2280,2019-03-26,2019-04-20,1,2280,2234
2281,2020-07-08,2020-07-18,1,2281,2234
2282,2026-03-28,2026-04-23,3,2282,2236
2283,2005-03-09,2005-03-18,1,2283,2236
2284,2015-05-12,2015-05-26,1,2284,2237
2285,2012-02-22,2012-02-22,3,2285,2239
2286,2018-04-28,2018-05-21,2,2286,2240
2287,2005-04-08,2005-04-30,1,2287,2240
2288,2013-04-14,2013-04-29,2,2288,2241
2289,2026-11-10,2026-12-02,3,2289,2241
2290,2022-05-14,2022-06-03,2,2290,2242
2291,2020-02-29,2020-03-10,2,2291,2245
2292,2010-04-27,2010-05-05,1,2292,2245
2293,2012-02-07,2012-02-09,1,2293,2246
2294,2007-08-06,2007-09-01,3,2294,2246
2295,2019-07-17,2019-07-29,1,2295,2247
2296,2023-12-17,2024-01-14,1,2296,2247
2297,2028-07-20,2028-08-12,3,2297,2248
2298,2016-08-28,2016-09-20,3,2298,2248
2299,2008-08-31,2008-09-01,1,2299,2249
2300,2025-06-13,2025-07-08,1,2300,2249
2301,2002-10-27,2002-11-06,3,2301,2250
2302,2015-11-08,2015-12-01,1,2302,2250
2303,2009-09-16,2009-09-29,2,2303,2251
2304,2022-02-05,2022-03-03,1,2304,2252
2305,2013-10-12,2013-10-19,1,2305,2253
2306,2014-07-13,2014-07-28,2,2306,2253
2307,2025-10-01,2025-10-29,1,2307,2254
2308,2029-06-30,2029-07-07,1,2308,2254
2309,2010-11-07,2010-11-10,1,2309,2256
2310,2014-05-04,2014-05-16,3,2310,2257
2311,2010-11-16,2010-11-29,1,2311,2258
2312,2017-11-25,2017-12-18,1,2312,2259
2313,2008-06-06,2008-07-03,1,2313,2259
2314,2023-07-10,2023-07-23,2,2314,2260
2315,2019-05-06,2019-05-08,3,2315,2263
2316,2010-01-23,2010-02-04,2,2316,2265
2317,2020-07-29,2020-08-17,1,2317,2265
2318,2000-04-23,2000-04-29,1,2318,2267
2319,2009-05-24,2009-06-19,2,2319,2267
2320,2025-08-09,2025-08-27,2,2320,2268
2321,2022-04-28,2022-05-02,1,2321,2269
2322,2007-06-14,2007-07-11,1,2322,2271
2323,2002-03-08,2002-04-02,2,2323,2273
2324,2030-02-25,2030-03-19,1,2324,2273
2325,2020-09-20,2020-10-20,1,2325,2274
2326,2017-06-10,2017-06-12,1,2326,2274
2327,2023-03-10,2023-03-18,1,2327,2275
2328,2016-09-10,2016-09-26,2,2328,2278
2329,2026-12-04,2026-12-31,1,2329,2278
2330,2009-08-25,2009-08-31,1,2330,2279
2331,2028-12-07,2028-12-15,1,2331,2279
2332,2002-04-06,2002-04-28,1,2332,2281
2333,2018-06-24,2018-06-28,3,2333,2282
2334,2008-09-19,2008-09-28,3,2334,2283
2335,2012-06-08,2012-06-17,1,2335,2283
2336,2016-02-28,2016-03-03,3,2336,2284
2337,2020-07-10,2020-08-01,1,2337,2284
2338,2024-01-23,2024-01-27,3,2338,2287
2339,2002-08-01,2002-08-21,1,2339,2289
2340,2029-06-06,2029-06-27,3,2340,2290
2341,2015-02-27,2015-03-26,2,2341,2290
2342,2010-06-25,2010-07-16,1,2342,2291
2343,2008-11-13,2008-11-30,1,2343,2291
2344,2020-08-10,2020-08-31,1,2344,2292
2345,2001-01-10,2001-01-11,1,2345,2292
2346,2006-07-10,2006-07-12,1,2346,2294
2347,2028-02-18,2028-03-09,3,2347,2294
2348,2020-07-31,2020-08-12,1,2348,2295
2349,2010-12-21,2010-12-25,2,2349,2297
2350,2020-12-05,2020-12-07,3,2350,2297
2351,2016-08-26,2016-09-04,1,2351,2299
2352,2008-06-16,2008-07-15,2,2352,2300
2353,2007-05-14,2007-05-19,3,2353,2301
2354,2011-12-31,2012-01-26,1,2354,2301
2355,2022-12-14,2022-12-16,1,2355,2302
2356,2019-02-07,2019-02-23,2,2356,2303
2357,2003-02-20,2003-03-07,2,2357,2303
2358,2021-10-21,2021-11-03,1,2358,2304
2359,2013-05-10,2013-06-02,3,2359,2304
2360,2028-07-10,2028-07-17,3,2360,2305
2361,2010-05-18,2010-06-08,2,2361,2305
2362,2002-06-11,2002-06-12,3,2362,2306
2363,2021-06-03,2021-06-24,3,2363,2307
2364,2021-05-03,2021-05-12,1,2364,2308
2365,2012-08-31,2012-09-30,1,2365,2308
2366,2004-02-20,2004-03-08,3,2366,2309
2367,2001-04-26,2001-05-12,3,2367,2309
2368,2010-11-02,2010-11-09,3,2368,2310
