1000,1000,2015-06-17,474099
1001,1001,2024-06-27,77232
1002,1002,2025-10-31,528778
1003,1003,2017-01-18,139986
1004,1004,2001-09-16,535745
1005,1005,2003-06-02,83687
1006,1006,2024-12-08,214474
1007,1007,2030-07-11,173040
1008,1008,2005-10-11,128813
1009,1009,2014-07-02,211087
1010,1010,2005-05-09,187955
1011,1011,2017-05-02,649534
1012,1012,2016-06-23,254534
1013,1013,2018-08-30,16754
1014,1014,2007-11-26,416723
1015,1015,2025-07-07,138052
1016,1016,2024-11-24,202481
1017,1017,2029-07-19,59895
1018,1018,2028-02-11,223626
1019,1019,2005-06-25,72600
1020,1020,2025-02-01,183337
1021,1021,2030-03-05,25936
1022,1022,2025-05-08,171533
1023,1023,2027-07-05,269452
1024,1024,2008-05-06,389496
1025,1025,2021-03-28,307073
1026,1026,2015-06-10,531102
1027,1027,2011-05-02,72753
1028,1028,2012-02-19,594996
1029,1029,2018-12-02,171600
1030,1030,2013-04-26,26400
1031,1031,2020-10-16,484667
1032,1032,2009-04-23,254750
1033,1033,2027-03-17,207644
1034,1034,1999-12-15,72306
1035,1035,2023-02-24,175530
1036,1036,2029-06-24,125502
1037,1037,2009-12-04,520236
1038,1038,2015-05-12,210920
1039,1039,2008-11-30,329549
1040,1040,2022-07-29,86716
1041,1041,2008-02-01,198360
1042,1042,2025-09-10,239200
1043,1043,2007-11-06,350940
1044,1044,2003-06-16,244270
1045,1045,2017-05-31,252402
1046,1046,2012-06-26,267267
1047,1047,2004-04-13,10000
1048,1048,2001-09-14,1086903
1049,1049,2017-07-19,67500
1050,1050,2030-02-10,26599
1051,1051,2016-11-20,62660
1052,1052,2010-12-24,400522
1053,1053,2006-02-18,46200
1054,1054,2027-07-26,387625
1055,1055,2012-09-26,327306
1056,1056,2007-01-08,611204
1057,1057,2002-04-06,135156
1058,1058,2010-05-31,288123
1059,1059,2000-04-30,788118
1060,1060,2023-12-15,150456
1061,1061,2028-02-26,387473
1062,1062,2000-02-11,160368
1063,1063,2028-10-20,259449
1064,1064,1999-11-03,121049
1065,1065,2004-03-10,830771
1066,1066,2028-01-16,222369
1067,1067,2022-06-16,197550
1068,1068,2003-10-21,180600
1069,1069,2019-01-20,183828
1070,1070,2010-09-23,324534
1071,1071,2001-04-05,567600
1072,1072,2013-03-12,386176
1073,1073,2007-06-03,399059
1074,1074,2025-05-01,284037
1075,1075,2019-09-15,185800
1076,1076,2024-04-12,78302
1077,1077,2012-12-15,413366
1078,1078,2018-02-02,224854
1079,1079,2026-01-28,17304
1080,1080,2023-08-25,440971
1081,1081,2009-11-27,150833
1082,1082,2016-11-14,91211
1083,1083,2014-08-25,82903
1084,1084,2004-09-30,257101
1085,1085,2028-09-19,514615
1086,1086,2029-07-25,52200
1087,1087,2017-01-31,277719
1088,1088,2000-06-03,106136
1089,1089,2017-05-11,61204
1090,1090,2022-07-18,589261
1091,1091,2005-10-28,227040
1092,1092,2013-04-17,302572
1093,1093,2023-04-20,364506
1094,1094,2027-05-24,490108
1095,1095,2009-08-21,85475
1096,1096,2009-05-25,17304
1097,1097,2017-08-29,566204
1098,1098,2025-04-18,495981
1099,1099,2012-10-28,86768
1100,1100,2001-11-21,202247
1101,1101,2027-07-18,141028
1102,1102,2007-05-05,60000
1103,1103,2002-08-25,157483
1104,1104,2000-12-31,706077
1105,1105,2017-12-14,164088
1106,1106,2013-09-24,455645
1107,1107,2010-02-18,301311
1108,1108,2017-04-08,43035
1109,1109,2002-09-08,20000
1110,1110,2025-10-29,533310
1111,1111,2015-08-12,326380
1112,1112,2001-09-17,172830
1113,1113,2028-11-20,324727
1114,1114,2010-03-31,69216
1115,1115,2020-01-20,658406
1116,1116,2026-05-26,61307
1117,1117,2014-02-08,165946
1118,1118,2027-12-28,134127
1119,1119,2017-11-23,523575
1120,1120,2028-07-29,505796
1121,1121,2008-10-08,601374
1122,1122,2009-12-14,179362
1123,1123,2009-08-02,328069
1124,1124,2009-10-18,63202
1125,1125,2005-09-05,380772
1126,1126,2000-07-01,500002
1127,1127,2009-09-02,225576
1128,1128,2029-01-28,286728
1129,1129,2021-11-16,121200
1130,1130,2007-07-24,144176
1131,1131,2018-01-20,105750
1132,1132,2013-12-11,72899
1133,1133,2011-05-07,254611
1134,1134,1999-12-08,27300
1135,1135,2014-01-26,170936
1136,1136,2002-01-25,327962
1137,1137,2025-11-01,608098
1138,1138,2011-06-16,314545
1139,1139,2012-10-19,199275
1140,1140,2010-10-25,417637
1141,1141,2022-07-02,765401
1142,1142,2021-01-05,193165
1143,1143,2029-02-06,583976
1144,1144,2006-01-29,247356
1145,1145,2026-04-15,632749
1146,1146,2021-05-03,559429
1147,1147,2021-08-09,578100
1148,1148,2024-12-21,84444
1149,1149,2008-05-04,341559
1150,1150,2003-09-22,140242
1151,1151,2006-08-14,99502
1152,1152,2020-09-27,235396
1153,1153,2018-10-10,359921
1154,1154,2027-05-08,112285
1155,1155,2006-03-04,15922
1156,1156,2022-11-11,396370
1157,1157,2028-06-16,156232
1158,1158,2018-03-12,199010
1159,1159,2023-05-16,136844
1160,1160,2004-06-09,159361
1161,1161,2004-10-16,137772
1162,1162,2022-12-01,202121
1163,1163,2000-02-08,114863
1164,1164,2013-03-23,624341
1165,1165,2002-09-26,78516
1166,1166,2019-08-12,124249
1167,1167,2005-07-12,37035
1168,1168,2003-06-02,23912
1169,1169,2007-05-18,390076
1170,1170,2029-10-22,215318
1171,1171,2016-05-03,335278
1172,1172,2012-07-28,87716
1173,1173,2001-09-12,485937
1174,1174,2023-04-02,313959
1175,1175,2008-04-20,48984
1176,1176,2015-07-26,214236
1177,1177,2016-07-23,608546
1178,1178,2025-02-09,146850
1179,1179,2028-03-22,172477
1180,1180,2030-08-26,439191
1181,1181,2016-09-16,259252
1182,1182,2016-04-20,259972
1183,1183,2009-05-01,532318
1184,1184,2029-08-10,324568
1185,1185,1999-12-03,185102
1186,1186,2004-05-05,71725
1187,1187,2016-04-03,406066
1188,1188,2007-11-11,387975
1189,1189,2023-01-18,149355
1190,1190,2001-09-22,227745
1191,1191,2020-02-28,31070
1192,1192,2017-08-08,578820
1193,1193,2016-01-22,536499
1194,1194,2024-01-16,113040
1195,1195,2008-05-09,175308
1196,1196,2027-10-20,147058
1197,1197,2001-05-27,241714
1198,1198,2013-04-12,417766
1199,1199,2024-10-01,42859
1200,1200,2006-06-23,54870
1201,1201,2016-04-08,732674
1202,1202,2012-02-18,241123
1203,1203,2022-08-29,258135
1204,1204,2029-04-20,344264
1205,1205,2012-01-05,113071
1206,1206,2020-05-16,397266
1207,1207,2001-02-11,103593
1208,1208,2021-11-27,567780
1209,1209,2029-07-17,280800
1210,1210,2003-08-13,111674
1211,1211,2018-09-28,133400
1212,1212,2014-02-25,312066
1213,1213,2018-04-07,406364
1214,1214,2018-03-22,115268
1215,1215,2011-04-11,34050
1216,1216,2022-12-14,695299
1217,1217,2003-02-27,287457
1218,1218,2016-04-22,21054
1219,1219,2023-11-23,213936
1220,1220,2020-04-27,350304
1221,1221,2021-06-09,99216
1222,1222,2008-10-10,441913
1223,1223,2020-11-22,142513
1224,1224,2020-10-21,321738
1225,1225,2007-08-15,169502
1226,1226,2002-02-13,5768
1227,1227,2012-01-23,490398
1228,1228,2026-05-31,55692
1229,1229,2002-03-31,92295
1230,1230,2028-12-07,46144
1231,1231,1999-12-28,5768
1232,1232,2010-09-30,199310
1233,1233,2011-02-28,193886
1234,1234,2029-03-23,147191
1235,1235,2005-03-18,308605
1236,1236,2009-08-12,234000
1237,1237,2020-03-18,755071
1238,1238,2028-02-13,334794
1239,1239,2019-06-17,470101
1240,1240,2007-09-11,104048
1241,1241,2010-04-15,57011
1242,1242,2021-10-10,192092
1243,1243,2000-10-08,422243
1244,1244,2022-11-28,309667
1245,1245,2018-08-29,21814
1246,1246,2024-11-06,121815
1247,1247,2014-04-20,148262
1248,1248,2023-06-24,641203
1249,1249,2017-06-03,521189
1250,1250,2029-04-04,354475
1251,1251,2013-04-23,134334
1252,1252,2025-06-24,347049
1253,1253,2000-12-01,232582
1254,1254,2018-11-29,159862
1255,1255,2016-04-25,504259
1256,1256,2009-04-28,436136
1257,1257,2005-05-01,186393
1258,1258,2000-01-08,277910
1259,1259,2011-04-24,76890
1260,1260,2025-12-19,31095
1261,1261,2001-09-08,392005
1262,1262,2029-03-30,172645
1263,1263,2007-05-30,173979
1264,1264,2030-06-03,173964
1265,1265,2011-11-30,214166
1266,1266,2022-06-26,157266
1267,1267,2023-12-03,309994
1268,1268,2001-09-28,262992
1269,1269,2002-03-02,362394
1270,1270,2026-09-01,159307
1271,1271,2009-01-20,212555
1272,1272,2014-10-04,445255
1273,1273,2004-09-22,301450
1274,1274,2003-02-12,463412
1275,1275,2015-02-12,289454
1276,1276,2019-05-23,141232
1277,1277,2011-07-02,371631
1278,1278,2006-03-06,105612
1279,1279,2006-12-24,589172
1280,1280,2022-01-25,362391
1281,1281,2008-02-26,22377
1282,1282,2021-07-04,592583
1283,1283,2010-08-20,135156
1284,1284,2004-04-17,147214
1285,1285,2017-11-14,52024
1286,1286,2011-08-23,198150
1287,1287,2024-12-05,379653
1288,1288,2004-11-21,324800
1289,1289,2000-03-06,49956
1290,1290,2008-12-01,78198
1291,1291,2014-05-08,161605
1292,1292,2017-08-25,399246
1293,1293,2007-06-03,157795
1294,1294,2020-09-25,514838
1295,1295,2003-07-04,212388
1296,1296,2004-09-07,289041
1297,1297,2028-03-01,358625
1298,1298,2018-05-19,594353
1299,1299,2006-01-22,221965
1300,1300,2009-05-19,296931
1301,1301,2016-01-23,554625
1302,1302,2023-07-09,53596
1303,1303,2022-07-03,73600
1304,1304,2006-08-12,317658
1305,1305,2006-03-21,98056
1306,1306,2007-06-05,332073
1307,1307,2025-01-07,417819
1308,1308,2016-09-14,439378
1309,1309,2007-05-16,400104
1310,1310,2000-03-06,167850
1311,1311,2013-12-31,156800
1312,1312,2014-03-31,226764
1313,1313,2005-09-24,114196
1314,1314,2020-10-02,520385
1315,1315,2013-04-05,542573
1316,1316,2005-03-21,574714
1317,1317,2012-06-25,121500
1318,1318,2019-03-11,214122
1319,1319,2000-09-30,407154
1320,1320,2023-06-11,1016400
1321,1321,2025-02-06,591638
1322,1322,2015-10-27,51026
1323,1323,2012-06-06,363511
1324,1324,2021-12-02,184800
1325,1325,2016-03-10,36800
1326,1326,2006-11-08,218391
1327,1327,2012-08-23,339685
1328,1328,2016-04-28,179637
1329,1329,2008-03-30,101799
1330,1330,2017-01-29,120000
1331,1331,2018-06-29,333714
1332,1332,2027-02-18,529774
1333,1333,2026-07-17,112500
1334,1334,2029-01-13,257545
1335,1335,2011-07-13,82888
1336,1336,2023-06-02,30732
1337,1337,2022-04-07,737970
1338,1338,2002-04-20,14532
1339,1339,2017-10-18,406663
1340,1340,2018-06-07,303693
1341,1341,2004-12-22,43500
1342,1342,2007-02-17,454290
1343,1343,2015-12-17,96151
1344,1344,2020-02-24,253704
1345,1345,2013-09-30,227805
1346,1346,2023-10-12,132615
1347,1347,2017-04-11,4500
1348,1348,2002-04-17,141232
1349,1349,2007-03-11,386948
1350,1350,2008-02-06,338379
1351,1351,2019-04-26,112216
1352,1352,2009-06-21,208738
1353,1353,2030-10-15,265439
1354,1354,2028-12-28,9654
1355,1355,2028-11-23,343558
1356,1356,2014-08-05,486639
1357,1357,2029-09-26,228187
1358,1358,2005-12-14,112574
1359,1359,2012-10-23,59155
1360,1360,2021-11-19,345615
1361,1361,2005-10-15,626076
1362,1362,2019-10-31,801169
1363,1363,2021-09-02,158590
1364,1364,2009-07-08,18113
1365,1365,2016-01-17,320970
1366,1366,2019-04-04,320603
1367,1367,2005-07-21,150980
1368,1368,2007-05-28,75150
1369,1369,2012-07-11,108450
1370,1370,2025-05-20,195291
1371,1371,2002-08-02,285550
1372,1372,2020-04-11,144580
1373,1373,2008-12-26,299777
1374,1374,2021-09-21,13486
1375,1375,2003-07-17,65724
1376,1376,2003-01-20,135972
1377,1377,2025-05-15,948108
1378,1378,2024-06-25,594475
1379,1379,2028-12-27,120750
1380,1380,2023-02-12,360738
1381,1381,2003-07-23,137091
1382,1382,2012-06-22,74880
1383,1383,2000-04-29,54120
1384,1384,2026-08-24,42500
1385,1385,2003-08-13,70404
1386,1386,2015-05-20,119092
1387,1387,2013-09-25,186667
1388,1388,2023-06-03,327765
1389,1389,2025-03-21,366456
1390,1390,2026-07-26,155736
1391,1391,2012-04-12,202797
1392,1392,2001-07-23,4600
1393,1393,2006-08-14,21076
1394,1394,2007-01-28,22403
1395,1395,2006-03-08,78978
1396,1396,2007-12-16,29100
1397,1397,2014-07-11,230210
1398,1398,2015-07-03,7432
1399,1399,2006-10-03,59456
1400,1400,2024-12-15,228552
1401,1401,2014-01-16,109995
1402,1402,2017-03-27,130510
1403,1403,2026-01-11,538965
1404,1404,2009-01-17,82896
1405,1405,2009-06-05,30663
1406,1406,2025-04-12,117016
1407,1407,2002-11-12,110400
1408,1408,2017-10-21,113400
1409,1409,2002-09-26,197949
1410,1410,2007-12-23,72600
1411,1411,2002-09-22,343324
1412,1412,2020-10-12,407534
1413,1413,2026-09-25,490947
1414,1414,2026-06-17,27855
1415,1415,2010-01-25,90000
1416,1416,2023-07-03,124316
1417,1417,2013-04-21,481032
1418,1418,2024-12-24,128250
1419,1419,2014-01-02,106265
1420,1420,2026-09-30,338540
1421,1421,2004-05-12,179700
1422,1422,2015-09-05,71756
1423,1423,2020-07-09,17190
1424,1424,2005-08-03,231696
1425,1425,2012-07-24,112246
1426,1426,2028-06-27,20518
1427,1427,2021-06-10,326658
1428,1428,2021-10-27,379471
1429,1429,2014-02-09,399915
1430,1430,2000-01-29,306230
1431,1431,2013-10-18,497829
1432,1432,2015-05-25,396954
1433,1433,2004-08-08,6600
1434,1434,2002-02-24,16845
1435,1435,2022-07-25,397100
1436,1436,2014-02-07,230980
1437,1437,2029-09-12,681089
1438,1438,2030-07-28,321889
1439,1439,2013-11-03,71400
1440,1440,2003-06-01,43035
1441,1441,2001-06-25,172830
1442,1442,2022-05-27,14845
1443,1443,2023-12-25,92344
1444,1444,2022-12-14,249358
1445,1445,2010-03-28,429319
1446,1446,2000-01-06,292283
1447,1447,2022-08-03,189464
1448,1448,2009-06-13,20663
1449,1449,2001-12-29,120127
1450,1450,2021-09-25,301664
1451,1451,2018-08-20,453762
1452,1452,2023-10-16,60170
1453,1453,2020-05-19,312674
1454,1454,2017-05-03,186075
1455,1455,2001-01-12,173386
1456,1456,2024-07-29,249147
1457,1457,2011-11-27,52485
1458,1458,2013-08-08,430505
1459,1459,2008-10-08,511416
1460,1460,2017-07-13,184571
1461,1461,2004-05-26,291200
1462,1462,2019-11-08,62866
1463,1463,2011-05-30,21999
1464,1464,2017-05-12,502753
1465,1465,2011-07-12,483783
1466,1466,2025-10-20,37297
1467,1467,2030-07-29,179891
1468,1468,2019-02-18,304192
1469,1469,2008-09-27,200795
1470,1470,2007-07-20,81094
1471,1471,2002-02-04,435094
1472,1472,2019-10-07,160195
1473,1473,2011-04-03,363877
1474,1474,2000-08-27,581568
1475,1475,2028-11-29,27299
1476,1476,2005-09-18,269121
1477,1477,2024-03-20,341013
1478,1478,2024-05-26,169093
1479,1479,2008-11-05,132788
1480,1480,2006-06-23,112130
1481,1481,2028-02-22,243865
1482,1482,2006-06-17,263855
1483,1483,2003-08-18,207165
1484,1484,2028-11-06,192464
1485,1485,2010-05-05,37160
1486,1486,2017-11-04,334732
1487,1487,2008-11-19,60600
1488,1488,2021-01-01,90288
1489,1489,2011-05-23,280800
1490,1490,2024-05-20,212322
1491,1491,2014-07-10,146850
1492,1492,2010-07-13,172050
1493,1493,2014-11-16,10950
1494,1494,2023-06-26,128041
1495,1495,2020-09-20,500250
1496,1496,2011-12-21,46000
1497,1497,2004-05-24,21999
1498,1498,2002-03-31,166955
1499,1499,2008-02-20,25767
1500,1500,2017-06-23,506815
1501,1501,2023-03-04,19898
1502,1502,2010-06-03,392286
1503,1503,2013-03-25,491405
1504,1504,2003-02-10,162290
1505,1505,2008-05-08,70744
1506,1506,2007-04-19,369336
1507,1507,2004-05-09,379314
1508,1508,2021-09-23,470429
1509,1509,2022-04-12,15000
1510,1510,2016-03-13,471630
1511,1511,2016-06-08,153356
1512,1512,2009-09-27,486594
1513,1513,2009-06-17,433876
1514,1514,2018-09-23,207000
1515,1515,2028-07-26,296484
1516,1516,2018-01-18,44902
1517,1517,2018-09-16,246980
1518,1518,2027-12-15,13422
1519,1519,2026-05-22,587270
1520,1520,2003-06-20,95997
1521,1521,2017-03-01,475611
1522,1522,2009-02-26,155496
1523,1523,2028-12-22,269960
1524,1524,2019-02-05,14345
1525,1525,2002-12-04,187750
1526,1526,2017-05-04,292055
1527,1527,2009-09-09,245475
1528,1528,2003-04-03,220145
1529,1529,2030-02-05,171270
1530,1530,2024-09-10,290372
1531,1531,2011-09-26,95436
1532,1532,2003-03-27,96600
1533,1533,2022-12-22,277986
1534,1534,2022-04-17,140875
1535,1535,2002-11-18,775694
1536,1536,2016-06-14,75657
1537,1537,2022-09-04,19800
1538,1538,2010-03-23,58362
1539,1539,2024-12-10,223040
1540,1540,2023-01-27,351650
1541,1541,2021-11-03,254800
1542,1542,2008-12-25,7432
1543,1543,2006-08-07,771065
1544,1544,2010-04-18,241350
1545,1545,2005-11-06,457515
1546,1546,2007-02-27,182847
1547,1547,2002-04-06,52749
1548,1548,2007-01-30,80099
1549,1549,2026-02-09,105703
1550,1550,2000-05-05,345277
1551,1551,2028-08-07,229862
1552,1552,1999-12-19,35721
1553,1553,2014-11-29,34203
1554,1554,2008-02-05,55366
1555,1555,2006-02-07,166454
1556,1556,2004-11-28,17308
1557,1557,2004-09-17,87752
1558,1558,2019-03-20,109910
1559,1559,2027-08-14,603482
1560,1560,2017-10-24,71388
1561,1561,2028-04-01,380373
1562,1562,2021-01-02,492570
1563,1563,2001-07-14,165948
1564,1564,2021-11-27,190509
1565,1565,2002-12-24,17304
1566,1566,2027-09-02,362398
1567,1567,2025-08-31,212388
1568,1568,2022-02-17,56103
1569,1569,1999-11-15,535087
1570,1570,2024-08-16,67500
1571,1571,2029-07-29,66888
1572,1572,2022-03-13,181614
1573,1573,2020-05-02,25022
1574,1574,2018-08-14,295356
1575,1575,2009-01-19,20208
1576,1576,2013-07-03,237544
1577,1577,2021-07-05,599731
1578,1578,2017-03-26,32744
1579,1579,2005-06-01,72960
1580,1580,2029-12-10,43894
1581,1581,2008-02-15,712914
1582,1582,2026-05-31,215110
1583,1583,2029-05-13,64825
1584,1584,2006-06-18,534375
1585,1585,2000-11-10,245802
1586,1586,2015-05-17,393480
1587,1587,2023-08-18,167272
1588,1588,2001-10-28,131100
1589,1589,2016-12-18,345660
1590,1590,2015-04-26,399394
1591,1591,2002-04-06,58650
1592,1592,2012-01-01,226844
1593,1593,2016-06-04,191606
1594,1594,2029-03-02,118476
1595,1595,2012-12-08,259721
1596,1596,2024-01-25,235830
1597,1597,2027-02-19,100415
1598,1598,2001-11-09,196992
1599,1599,2018-03-31,115848
1600,1600,2024-03-03,349489
1601,1601,2010-08-12,354394
1602,1602,2014-01-24,488435
1603,1603,2018-01-30,227325
1604,1604,2029-03-11,319246
1605,1605,2017-08-10,199004
1606,1606,2009-06-28,9654
1607,1607,2001-02-01,328651
1608,1608,2024-01-24,752585
1609,1609,2017-07-06,369218
1610,1610,2003-10-07,203547
1611,1611,2019-02-19,94500
1612,1612,2016-01-02,260086
1613,1613,2025-02-06,60562
1614,1614,2008-08-03,28690
1615,1615,2021-10-06,61601
1616,1616,2007-07-23,48580
1617,1617,2022-02-26,77232
1618,1618,2004-12-28,452227
1619,1619,2008-10-17,669758
1620,1620,2028-05-09,78602
1621,1621,2026-07-14,229297
1622,1622,2001-07-06,288906
1623,1623,2017-07-03,258821
1624,1624,2000-10-20,25868
1625,1625,2003-01-09,127748
1626,1626,2018-06-05,92344
1627,1627,2019-11-11,257131
1628,1628,2022-01-31,16632
1629,1629,2017-08-11,265334
1630,1630,2023-03-24,351707
1631,1631,2000-11-16,239772
1632,1632,2021-08-02,504843
1633,1633,2004-11-02,573949
1634,1634,2030-08-10,540702
1635,1635,2000-09-28,529850
1636,1636,2005-08-15,35844
1637,1637,2012-10-30,53578
1638,1638,2004-09-25,51450
1639,1639,2017-11-09,193041
1640,1640,2003-04-24,71108
1641,1641,2012-11-03,337500
1642,1642,2000-12-21,391094
1643,1643,2027-06-21,354787
1644,1644,2007-11-16,647753
1645,1645,2008-11-26,451306
1646,1646,2023-11-19,100415
1647,1647,2007-09-03,261920
1648,1648,2012-01-05,173244
1649,1649,2019-01-10,273389
1650,1650,2015-10-24,565537
1651,1651,2028-01-02,434315
1652,1652,2002-09-19,96008
1653,1653,2022-10-07,56017
1654,1654,2024-07-24,220251
1655,1655,2006-07-13,148162
1656,1656,2019-12-28,9654
1657,1657,2012-05-31,220069
1658,1658,2000-05-03,257072
1659,1659,2005-12-29,154502
1660,1660,2008-04-25,198671
1661,1661,2015-04-11,79200
1662,1662,2018-07-25,9654
1663,1663,2007-12-06,654892
1664,1664,2026-12-27,312792
1665,1665,2008-01-19,119483
1666,1666,2011-07-16,205447
1667,1667,2012-06-13,247133
1668,1668,2004-02-11,103208
1669,1669,2017-04-25,457892
1670,1670,2013-07-19,466653
1671,1671,2016-03-13,228544
1672,1672,2019-10-27,165600
1673,1673,2028-09-02,536417
1674,1674,2018-11-07,162862
1675,1675,2024-01-02,77860
1676,1676,2019-07-14,78356
1677,1677,2020-12-06,209806
1678,1678,2011-02-18,265942
1679,1679,2029-12-09,5768
1680,1680,2013-03-30,11536
1681,1681,2000-07-16,14345
1682,1682,2016-01-22,326692
1683,1683,2003-03-04,559826
1684,1684,2024-09-22,102329
1685,1685,2004-12-22,192499
1686,1686,2020-04-25,262985
1687,1687,2019-09-04,497107
1688,1688,2001-08-07,335078
1689,1689,2014-03-14,306174
1690,1690,2001-01-24,61093
1691,1691,2015-07-20,121519
1692,1692,2014-10-07,27160
1693,1693,2006-02-08,308346
1694,1694,1999-09-29,119640
1695,1695,2005-08-27,69706
1696,1696,2024-05-11,147900
1697,1697,2013-12-17,180268
1698,1698,2017-12-02,436473
1699,1699,2026-06-28,67016
1700,1700,2004-04-06,82896
1701,1701,2006-07-31,112200
1702,1702,2000-02-17,154660
1703,1703,2026-12-21,73730
1704,1704,2016-12-01,201393
1705,1705,2000-07-15,210381
1706,1706,2018-01-24,127126
1707,1707,2018-04-15,23000
1708,1708,2007-09-19,315857
1709,1709,2014-08-12,20864
1710,1710,2028-01-31,207035
1711,1711,2023-05-15,38616
1712,1712,2017-01-04,51912
1713,1713,2020-02-01,375480
1714,1714,2019-11-13,374040
1715,1715,2013-04-29,23545
1716,1716,2028-03-24,177775
1717,1717,2002-08-08,217543
1718,1718,2023-10-06,484285
1719,1719,2015-04-23,127838
1720,1720,2026-03-30,56000
1721,1721,2022-06-10,43035
1722,1722,2001-05-09,471528
1723,1723,2027-09-29,149802
1724,1724,2015-03-16,244499
1725,1725,2020-07-26,14345
1726,1726,2007-04-29,105018
1727,1727,2003-09-10,269355
1728,1728,2009-01-01,764420
1729,1729,2022-05-28,649698
1730,1730,2025-02-26,253083
1731,1731,2028-01-04,121520
1732,1732,2020-05-18,287774
1733,1733,2010-10-26,100415
1734,1734,2011-12-06,362109
1735,1735,2008-06-10,475340
1736,1736,2008-03-09,464657
1737,1737,2014-01-18,12345
1738,1738,2009-10-12,308269
1739,1739,2013-11-10,241677
1740,1740,2025-09-05,476412
1741,1741,2028-05-11,168418
1742,1742,2025-11-06,440175
1743,1743,2028-07-18,263040
1744,1744,2006-07-12,38850
1745,1745,2003-02-07,327343
1746,1746,2003-05-15,94500
1747,1747,2003-04-06,595700
1748,1748,2024-01-30,147930
1749,1749,2019-04-01,139994
1750,1750,2003-07-06,156639
1751,1751,2024-04-07,5768
1752,1752,2015-01-21,58813
1753,1753,2001-01-12,243161
1754,1754,2017-03-01,489630
1755,1755,2016-04-24,19308
1756,1756,2006-06-16,108300
1757,1757,2016-06-20,774583
1758,1758,2020-03-28,345660
1759,1759,2021-08-17,9100
1760,1760,2022-04-29,99079
1761,1761,2006-01-30,465450
1762,1762,2003-04-01,196431
1763,1763,2000-02-16,170498
1764,1764,2003-01-24,138250
1765,1765,2016-03-30,240858
1766,1766,2006-03-09,618507
1767,1767,2012-04-22,23850
1768,1768,2016-12-13,208480
1769,1769,2012-06-13,559628
1770,1770,2027-01-30,86886
1771,1771,2002-03-10,147000
1772,1772,2001-01-08,306275
1773,1773,2010-10-27,326945
1774,1774,2022-10-28,116438
1775,1775,2011-04-09,8268
1776,1776,2023-06-23,262775
1777,1777,2001-05-10,274542
1778,1778,2030-02-19,38270
1779,1779,2016-12-30,465316
1780,1780,2014-09-01,53202
1781,1781,2017-10-24,51556
1782,1782,2023-06-23,31050
1783,1783,2016-07-20,108635
1784,1784,2000-02-29,156224
1785,1785,2017-04-12,159664
1786,1786,2001-04-17,48688
1787,1787,2008-06-26,340016
1788,1788,2027-11-19,521028
1789,1789,2001-02-25,38616
1790,1790,2026-11-19,318546
1791,1791,2000-07-20,54000
1792,1792,2025-06-04,289788
1793,1793,2026-07-08,263956
1794,1794,2003-03-27,212722
1795,1795,2021-08-23,73797
1796,1796,2010-09-25,242409
1797,1797,2001-03-05,359497
1798,1798,2008-12-29,325400
1799,1799,2001-02-04,321012
1800,1800,2021-08-17,381508
1801,1801,2025-06-22,272045
1802,1802,2005-05-13,573125
1803,1803,2021-08-01,257037
1804,1804,2003-01-20,179200
1805,1805,2024-04-11,128697
1806,1806,2022-10-08,587846
1807,1807,2027-12-19,627240
1808,1808,2025-07-16,533979
1809,1809,2000-03-17,7432
1810,1810,2024-08-20,47700
1811,1811,2028-09-20,126329
1812,1812,2013-01-29,433949
1813,1813,2028-02-11,41060
1814,1814,2027-04-08,524088
1815,1815,2017-05-23,365990
1816,1816,2007-09-11,734671
1817,1817,2024-11-13,218089
1818,1818,2014-11-11,156400
1819,1819,2023-05-31,495343
1820,1820,2024-12-12,439828
1821,1821,2021-04-15,253135
1822,1822,2029-06-15,60600
1823,1823,2009-02-11,479976
1824,1824,2013-11-10,239621
1825,1825,2019-05-01,197580
1826,1826,2016-10-30,180750
1827,1827,2021-09-11,157422
1828,1828,2025-11-20,34005
1829,1829,1999-11-13,282201
1830,1830,2029-09-27,211204
1831,1831,2019-09-08,75400
1832,1832,2027-09-01,387372
1833,1833,2008-12-16,158247
1834,1834,2010-10-01,7432
1835,1835,2021-03-15,314808
1836,1836,2025-04-04,122812
1837,1837,2011-04-17,98316
1838,1838,2007-11-03,117894
1839,1839,2011-05-20,319591
1840,1840,2027-04-27,9654
1841,1841,2014-11-22,96616
1842,1842,2028-05-19,96600
1843,1843,2001-12-06,408398
1844,1844,2018-02-06,64400
1845,1845,2008-09-20,373983
1846,1846,2030-07-02,73360
1847,1847,2004-04-08,281262
1848,1848,2000-07-29,4500
1849,1849,2025-12-03,30627
1850,1850,2013-11-19,21999
1851,1851,2030-06-16,316899
1852,1852,2027-04-24,24649
1853,1853,2009-04-12,408510
1854,1854,2030-06-08,573355
1855,1855,2024-08-28,254301
1856,1856,2024-08-16,290070
1857,1857,2028-12-14,554610
1858,1858,2006-04-04,451026
1859,1859,2011-12-10,214822
1860,1860,2000-02-17,155003
1861,1861,2015-08-30,73770
1862,1862,2027-01-06,313170
1863,1863,2017-12-19,116810
1864,1864,2022-10-10,92830
1865,1865,2019-09-11,282448
1866,1866,2012-09-15,38592
1867,1867,2013-12-03,336804
1868,1868,2024-11-08,239211
1869,1869,2024-03-22,150900
1870,1870,2022-09-26,409486
1871,1871,2014-01-27,239450
1872,1872,2014-07-24,10000
1873,1873,2028-07-31,378385
